user_id,produit_id,vue_produit,favori,ajout_panier,achat
585,184,4,0,1,0
177,206,10,0,4,0
906,189,8,0,3,0
575,69,3,0,3,0
972,469,7,0,3,0
646,495,4,1,3,0
611,412,9,0,2,0
116,66,2,0,5,0
635,195,3,0,7,1
265,178,2,0,0,0
666,188,2,0,3,0
531,42,6,0,5,0
324,59,4,0,2,0
369,385,4,0,3,0
500,52,1,0,0,0
964,147,9,0,4,0
10,471,10,0,10,1
435,341,7,0,9,1
309,390,9,1,2,1
561,387,9,0,2,0
589,404,8,0,2,0
573,83,9,0,3,0
21,304,5,0,3,0
873,494,3,0,4,0
733,197,3,0,4,0
847,190,3,0,5,0
755,325,2,0,5,0
273,354,3,0,3,0
861,500,7,0,7,1
996,132,1,0,10,1
82,254,7,0,0,0
205,245,3,0,1,0
470,114,9,0,0,0
280,298,7,0,6,1
386,38,10,0,5,0
717,260,3,0,3,0
589,49,3,1,0,0
767,492,2,0,1,1
186,439,4,0,1,0
759,215,1,0,1,0
385,86,6,0,0,0
905,23,1,0,4,0
614,154,8,0,3,0
784,422,2,1,2,0
874,6,8,0,5,0
389,242,1,0,2,1
945,388,3,0,1,1
137,282,6,0,4,0
332,420,6,0,3,0
813,250,9,0,0,0
114,392,8,0,3,1
913,295,8,0,5,0
591,216,2,1,1,1
191,497,5,1,3,0
353,167,8,0,3,0
75,3,1,0,3,0
208,115,5,0,6,1
920,462,4,0,4,0
580,279,6,0,1,0
412,81,6,0,4,0
986,250,4,0,5,0
259,56,10,0,3,0
995,80,5,0,1,0
801,447,2,0,10,1
907,33,8,0,0,0
267,423,6,0,8,1
291,422,1,0,3,0
585,20,9,0,4,0
36,171,6,0,4,0
250,485,1,0,0,0
137,236,4,0,1,0
145,169,10,0,3,0
895,192,1,0,1,0
200,105,1,1,10,1
382,476,9,0,4,0
826,33,1,0,0,0
369,446,1,0,4,0
357,147,1,0,3,0
923,88,5,0,5,0
745,260,6,0,2,0
276,322,3,0,5,0
876,406,5,0,1,0
745,287,1,0,5,0
945,392,7,0,2,0
335,281,10,0,0,0
388,266,4,0,3,1
756,98,1,0,2,0
533,71,2,0,5,0
326,479,7,1,7,1
604,32,2,0,2,0
504,35,7,0,7,1
969,303,5,1,5,0
214,178,1,0,3,0
136,171,9,0,4,0
791,84,8,0,3,0
404,8,8,1,10,1
564,131,9,0,3,1
937,200,5,0,1,0
636,214,1,0,0,0
257,434,6,1,5,0
115,229,10,0,4,0
467,68,4,1,3,1
182,426,8,0,4,0
797,195,9,0,1,0
850,53,4,0,3,1
286,443,4,0,4,1
146,124,4,0,9,1
623,49,9,0,2,1
994,120,10,1,8,1
409,263,4,0,5,0
81,448,3,0,4,0
488,287,3,0,0,0
448,411,6,1,1,0
444,56,1,0,1,0
21,216,10,0,2,0
124,234,1,0,2,0
579,87,6,0,4,1
111,288,8,0,5,0
864,160,1,0,8,1
111,178,3,1,9,1
996,412,6,0,0,0
835,246,4,0,2,0
757,104,2,0,4,0
246,119,3,0,3,0
314,55,5,1,5,0
980,107,8,0,1,0
333,30,6,0,1,0
808,378,9,0,3,0
214,364,1,0,5,0
959,346,3,0,3,0
31,60,10,0,3,0
587,280,3,0,5,0
907,425,5,0,10,1
74,51,9,0,4,0
409,89,10,0,1,0
994,349,3,0,2,0
806,475,4,0,4,0
67,476,7,0,2,1
867,488,6,0,3,0
562,345,3,0,1,1
343,275,3,0,5,0
278,353,10,1,10,1
529,282,1,0,5,0
450,199,3,0,1,0
169,381,5,0,9,1
768,138,2,0,0,0
641,351,8,0,4,0
519,17,1,0,4,1
792,138,3,1,7,1
601,123,5,0,7,1
549,153,8,0,5,0
546,353,5,0,1,0
816,338,7,0,0,0
625,451,2,0,1,0
818,89,4,0,5,1
70,467,7,0,2,1
402,498,8,0,1,0
281,361,2,0,0,0
179,399,9,0,5,1
411,193,5,0,4,0
488,291,5,0,1,1
195,60,5,0,3,1
827,358,7,0,0,0
748,253,8,0,2,1
164,183,8,0,3,0
52,3,1,0,0,0
479,340,9,0,2,1
618,163,5,0,3,1
468,298,9,0,3,0
366,399,10,0,5,0
393,35,5,0,0,0
71,463,7,0,2,0
490,425,3,0,4,0
561,253,10,1,4,1
121,158,7,0,4,0
473,338,6,0,2,0
856,10,7,0,0,0
108,232,8,0,1,0
805,279,7,0,5,0
681,67,10,0,2,0
957,7,4,0,6,1
28,392,9,0,4,0
81,491,7,0,8,1
168,163,9,0,9,1
580,70,9,0,5,0
380,215,2,0,3,0
86,380,7,0,5,0
676,428,4,0,5,0
83,431,5,0,3,0
341,145,7,0,4,0
186,129,9,1,5,1
412,209,6,0,3,0
773,252,8,0,4,0
408,195,9,0,1,0
528,176,8,0,5,0
481,143,7,0,0,0
536,335,4,0,4,0
537,155,4,0,1,0
390,231,4,0,2,0
159,50,7,0,1,0
692,73,2,0,7,1
893,185,4,0,0,0
696,321,1,0,3,0
839,251,7,1,1,1
720,10,2,0,0,0
617,53,8,0,7,1
904,444,6,0,4,1
254,3,2,0,4,0
569,335,9,0,1,0
677,362,4,0,5,0
697,133,2,0,9,1
965,254,8,0,4,0
669,270,2,0,2,0
835,49,3,0,3,0
669,314,7,0,1,0
877,269,1,0,1,0
744,320,6,0,4,0
173,125,9,1,5,1
758,443,10,1,5,1
840,446,4,1,0,0
383,451,8,0,7,1
332,62,3,0,7,1
743,316,6,0,2,0
147,94,1,0,2,0
337,192,5,0,5,0
164,7,3,0,1,1
713,29,2,0,7,1
222,141,10,0,1,1
657,56,5,0,3,1
465,414,3,0,1,0
877,498,6,0,3,0
496,170,2,1,3,1
558,347,6,0,2,0
900,277,5,0,4,0
746,253,3,0,5,1
569,66,6,0,2,0
796,384,6,1,4,1
227,388,9,0,8,1
393,409,9,0,5,0
966,454,10,0,4,0
851,116,7,1,1,0
71,45,5,0,0,0
645,106,6,0,0,0
848,278,4,0,3,0
364,424,10,0,2,0
225,435,4,0,6,1
769,215,1,0,1,0
521,434,5,0,0,0
46,305,5,0,4,0
361,89,4,0,1,0
552,291,2,1,3,1
306,142,5,0,0,0
920,297,10,0,0,0
604,326,9,0,4,0
792,476,2,1,0,0
710,314,1,0,1,0
639,453,7,0,5,0
292,308,6,0,2,1
461,30,3,0,2,0
695,319,4,0,3,1
740,436,3,0,4,0
558,453,7,0,4,0
952,112,2,0,5,0
455,106,4,0,5,1
866,43,8,0,1,0
541,3,4,0,5,1
705,45,9,0,2,1
875,473,3,0,4,0
253,330,5,0,4,0
639,219,9,0,10,1
471,350,4,0,2,0
819,191,8,0,0,0
112,481,4,0,5,0
717,424,5,0,1,0
808,168,5,0,1,0
576,118,5,0,4,0
306,103,7,0,5,0
30,260,5,0,5,0
883,479,2,0,1,0
834,455,4,0,2,0
541,167,9,0,1,1
799,395,9,0,3,0
356,230,5,0,1,0
595,79,2,0,2,0
516,358,5,0,1,0
51,354,10,0,3,1
859,2,2,0,5,0
666,465,6,0,4,0
61,422,6,0,1,0
326,1,10,0,2,0
400,83,8,0,5,1
754,115,6,0,5,0
782,6,2,0,2,0
675,319,6,1,3,0
535,181,4,0,2,0
260,467,7,1,6,1
129,478,3,0,4,0
782,161,7,0,3,0
612,472,7,1,4,1
435,8,3,0,3,0
557,108,5,0,0,0
162,215,8,0,4,0
958,63,7,0,5,0
129,143,5,0,1,0
911,138,8,0,5,0
779,429,1,1,0,0
98,415,8,0,3,0
400,87,6,0,0,0
81,476,1,0,4,0
920,345,7,0,9,1
520,43,1,0,10,1
711,145,1,1,4,1
309,283,8,0,1,0
500,235,6,0,3,1
950,86,2,0,4,0
407,244,4,0,1,0
69,435,10,0,4,0
729,130,10,0,3,0
837,212,3,0,7,1
704,73,7,0,5,1
568,125,3,1,4,0
172,65,10,0,4,0
422,119,3,0,0,0
389,236,7,0,3,0
650,430,2,0,2,0
495,17,8,0,5,0
184,455,3,0,3,0
775,82,4,0,4,0
920,282,8,0,5,1
436,37,9,0,3,0
533,404,9,0,1,0
384,368,6,0,0,0
419,322,10,0,7,1
214,427,4,0,8,1
883,500,2,0,9,1
418,228,7,0,1,0
463,74,2,0,0,0
53,160,10,0,0,0
599,195,2,0,1,0
570,414,4,0,2,0
781,179,2,0,5,0
354,402,3,0,6,1
919,57,3,0,8,1
529,162,2,1,5,0
747,255,2,0,1,0
3,246,4,0,3,0
768,112,9,0,0,0
99,174,4,0,5,0
565,289,2,0,1,0
612,373,8,0,0,0
764,383,7,0,4,0
910,372,7,0,1,0
796,454,8,0,1,0
228,82,6,0,0,0
338,37,2,0,2,0
186,240,1,0,3,0
152,314,3,0,5,0
271,214,4,0,7,1
320,383,6,0,0,0
116,444,8,0,5,0
187,408,5,0,1,0
200,164,7,1,2,0
883,5,5,1,9,1
206,64,7,0,5,0
784,224,5,0,3,0
435,347,8,1,2,0
893,450,6,0,5,1
704,112,10,0,1,0
89,45,4,0,6,1
783,377,5,0,10,1
86,197,3,0,1,0
245,236,1,0,2,1
873,116,6,0,1,0
454,373,8,0,4,0
894,314,7,1,6,1
141,399,7,0,8,1
182,28,6,0,0,0
241,365,5,0,3,0
803,436,1,0,5,0
245,56,9,0,7,1
584,1,5,0,5,1
490,475,6,0,0,0
799,200,9,0,0,0
224,329,4,0,5,0
490,48,8,0,0,0
817,452,3,0,4,0
579,84,5,0,0,0
642,314,2,0,3,0
814,5,3,0,0,0
311,260,5,1,2,0
843,296,9,1,4,1
317,374,7,0,2,1
549,299,1,0,2,0
338,398,5,0,0,0
458,425,6,0,2,0
290,383,10,0,1,0
98,307,2,0,10,1
146,453,10,0,9,1
109,164,1,0,5,0
423,392,4,0,0,0
474,278,10,0,3,0
993,217,4,0,0,0
134,266,3,1,7,1
820,454,6,0,3,0
655,20,5,0,4,1
712,483,1,0,4,0
422,337,10,0,1,0
748,125,7,0,0,0
718,289,10,0,5,0
362,469,9,1,0,0
81,222,6,0,3,0
242,463,5,0,4,0
643,146,2,0,4,0
616,273,8,0,3,0
167,385,2,0,5,0
767,76,4,1,1,0
799,388,1,0,0,0
457,8,2,0,4,1
868,19,8,0,5,0
421,469,8,0,3,1
155,477,1,0,2,0
758,136,5,0,4,1
802,129,1,0,0,0
411,61,6,1,0,0
262,393,2,1,5,1
359,280,1,0,0,0
320,260,3,0,0,0
639,2,5,0,3,0
763,330,9,0,5,0
216,55,4,0,3,0
537,203,8,0,1,0
136,429,6,0,6,1
405,266,10,0,1,0
582,237,10,0,1,0
638,50,8,0,2,0
830,491,4,1,5,0
971,22,7,0,3,0
489,354,9,0,5,0
226,205,7,0,3,0
55,117,10,1,0,0
612,93,10,0,1,0
437,328,6,0,4,0
449,143,5,0,3,0
965,288,3,0,1,0
637,477,2,0,0,0
425,206,6,0,0,0
773,114,3,0,1,0
763,46,8,0,5,0
57,166,9,0,1,0
187,231,7,0,2,0
922,126,3,0,8,1
962,491,10,0,9,1
284,114,1,0,0,0
236,316,5,0,5,0
835,167,1,0,3,0
211,254,7,0,5,0
811,14,2,0,10,1
374,370,1,0,7,1
309,19,2,0,9,1
348,386,5,0,1,0
216,445,3,0,3,0
898,206,4,0,4,1
996,327,1,0,2,1
561,14,3,0,2,0
568,453,5,0,5,0
401,54,1,0,3,0
400,349,6,0,6,1
887,85,2,0,5,0
738,492,3,0,5,0
700,330,1,1,1,0
431,267,7,0,1,0
976,189,5,0,2,0
533,481,3,0,5,0
130,443,5,0,2,0
900,361,6,0,2,0
864,148,2,0,4,0
213,476,3,0,5,0
900,469,8,0,2,0
518,433,6,0,5,1
237,410,1,0,5,0
872,111,4,0,3,0
593,423,5,0,4,0
350,455,8,0,3,0
314,395,7,0,5,0
766,142,9,0,5,0
391,487,4,1,2,0
265,115,10,0,4,1
285,475,3,0,4,0
395,58,5,0,4,0
381,321,5,0,2,0
374,27,1,0,3,0
229,295,5,0,6,1
957,129,5,1,3,0
563,74,6,0,1,0
662,233,3,0,5,0
624,451,1,0,4,0
477,20,5,0,4,0
407,85,3,0,5,0
146,133,4,0,4,0
298,467,8,0,3,0
500,82,7,0,0,0
99,365,6,0,5,0
261,441,7,0,4,0
550,49,6,0,3,0
212,462,1,0,1,0
693,188,10,0,1,1
607,167,7,0,0,0
585,50,5,0,3,0
213,372,1,0,3,0
973,75,9,0,6,1
10,34,7,0,2,1
57,475,8,0,2,0
660,190,3,0,3,0
134,144,6,0,2,0
332,378,6,0,2,1
369,372,2,0,1,0
448,234,3,0,3,0
44,192,4,0,4,0
783,403,1,0,4,0
739,337,9,0,1,0
387,315,1,0,4,0
761,60,4,0,5,0
90,299,5,0,3,0
90,341,1,0,0,0
459,190,9,0,7,1
795,254,2,0,5,0
947,211,6,1,0,0
223,157,8,1,1,0
620,376,5,0,2,0
719,446,5,0,1,0
751,146,6,0,4,1
72,392,4,0,2,0
937,25,1,0,0,0
675,59,5,0,4,0
996,159,4,1,1,1
553,315,10,0,1,1
614,210,2,0,1,0
175,74,6,0,3,0
202,187,6,0,1,0
221,337,2,0,4,1
872,460,4,0,5,0
480,323,3,0,0,0
650,282,8,0,9,1
787,14,8,0,1,0
338,95,5,0,1,1
622,200,7,0,2,0
768,191,3,0,3,0
18,40,9,0,4,0
58,293,5,0,5,0
924,267,5,0,2,0
398,357,2,0,5,0
276,33,6,0,3,0
948,267,10,1,7,1
704,439,4,0,1,0
697,46,2,0,0,0
749,379,10,0,3,0
213,257,1,0,5,0
792,399,8,0,5,0
192,238,7,0,4,0
176,200,10,0,9,1
598,331,1,0,5,0
418,113,7,0,3,0
72,171,3,0,3,0
646,393,9,0,4,0
835,469,1,0,5,0
741,63,5,0,2,0
941,284,7,0,5,1
848,288,3,0,2,1
326,424,3,0,1,0
330,87,6,0,2,0
337,333,2,0,0,0
972,325,10,0,10,1
780,115,6,0,0,0
650,378,1,0,2,0
654,84,4,0,5,0
938,226,1,0,0,0
94,41,7,0,2,0
603,339,1,1,5,0
752,228,1,0,5,0
613,85,7,0,3,0
485,174,8,0,5,1
708,309,1,1,0,0
625,385,9,0,4,1
273,125,7,1,2,0
600,438,3,0,7,1
305,398,6,0,4,0
940,381,4,0,0,0
330,278,10,1,2,0
58,474,6,0,5,0
750,378,7,0,8,1
223,324,2,0,3,0
117,20,9,0,9,1
560,361,9,0,4,0
516,433,6,0,4,0
492,143,3,0,5,0
500,483,8,0,5,0
593,62,6,0,4,0
159,353,5,0,2,0
540,429,5,1,4,1
744,196,5,0,0,0
812,1,2,0,2,0
820,231,2,0,9,1
231,334,6,0,1,0
683,360,4,0,2,0
977,423,5,0,5,0
232,299,9,1,0,0
514,202,8,0,7,1
597,475,6,0,0,0
545,465,2,0,3,0
393,444,7,0,3,0
697,429,8,0,1,0
852,348,5,0,4,1
893,211,3,0,4,0
325,395,2,0,4,0
47,269,9,0,1,0
550,359,8,0,3,0
211,315,4,0,3,0
894,389,2,0,1,0
510,83,6,0,5,0
633,66,6,0,8,1
156,158,4,0,3,0
456,104,6,0,1,0
861,38,9,0,0,0
568,471,6,0,1,0
62,358,10,0,2,0
816,444,7,0,0,0
215,160,7,0,2,0
27,95,5,0,0,0
56,29,4,0,1,0
153,439,4,0,0,0
96,12,5,0,2,0
905,54,4,0,1,0
466,418,10,1,1,0
962,455,5,0,7,1
912,80,2,0,4,0
207,428,2,1,8,1
979,195,1,0,0,0
861,475,5,0,10,1
289,339,4,0,3,0
625,267,6,0,7,1
343,193,10,0,3,0
940,387,3,0,1,0
729,232,5,0,5,0
966,200,4,0,0,0
998,263,5,0,1,0
643,196,2,1,5,1
935,58,9,0,0,0
459,110,5,0,2,0
572,23,7,0,0,0
103,201,8,1,5,0
603,240,9,1,0,0
425,236,6,0,2,0
128,69,4,0,5,0
630,128,5,0,4,0
946,242,8,0,0,0
489,483,10,0,4,0
239,236,10,0,2,1
534,92,1,0,2,0
561,213,6,0,5,0
431,408,6,0,5,1
760,220,10,0,2,0
645,86,8,0,5,0
125,454,7,0,7,1
537,450,10,0,3,0
674,207,10,1,0,0
329,389,10,0,1,0
55,40,3,0,4,0
143,230,9,0,2,0
297,379,5,0,3,0
313,107,6,0,4,0
653,401,4,0,3,0
381,219,10,0,1,0
420,49,5,0,4,1
482,213,3,0,4,0
794,118,1,0,0,0
866,60,8,0,1,1
369,344,5,0,0,0
273,457,8,0,3,0
517,419,7,0,4,0
342,344,9,0,5,0
762,381,5,0,4,0
963,487,4,0,5,1
639,476,3,0,0,0
756,313,1,0,3,0
318,32,5,1,5,1
624,330,3,0,1,0
392,150,2,1,2,1
294,379,1,0,5,0
673,413,5,0,5,0
403,56,5,0,1,0
814,137,1,1,2,0
270,445,4,1,5,0
912,370,3,0,2,0
424,222,1,0,3,0
95,218,7,0,4,0
615,294,3,0,0,0
60,404,8,0,0,0
938,327,2,0,4,0
979,381,1,0,9,1
526,479,2,0,5,0
639,122,3,0,1,0
242,292,1,0,0,0
24,20,4,0,5,0
594,162,9,0,2,0
206,329,8,0,1,0
62,175,4,0,2,0
814,358,6,0,3,0
210,34,10,0,5,0
408,159,1,0,2,0
710,108,1,0,5,0
38,147,6,0,4,0
578,298,10,0,5,0
391,45,1,0,1,0
749,153,7,0,3,0
511,186,10,0,4,0
320,333,3,1,4,1
665,192,4,0,2,0
989,102,9,0,4,0
798,242,6,0,4,0
243,62,4,0,5,0
893,260,2,0,0,0
829,199,7,0,1,0
766,210,1,0,4,0
932,234,6,0,0,0
856,401,7,0,3,1
387,367,5,0,10,1
387,34,5,0,0,0
609,406,9,0,4,0
133,333,7,0,4,0
624,378,10,0,1,0
999,52,1,0,4,0
855,414,3,0,4,0
191,385,10,0,0,0
872,461,5,0,1,0
258,418,6,0,3,0
477,33,4,0,5,0
510,299,8,0,8,1
681,56,2,0,0,0
357,246,7,0,7,1
715,296,3,0,3,0
706,266,1,1,4,1
947,290,8,0,3,0
582,470,8,0,4,0
709,12,10,0,3,0
574,327,3,0,2,0
149,265,6,0,8,1
449,200,9,0,7,1
1,320,5,0,2,0
127,438,2,0,4,0
497,6,9,1,5,0
559,81,4,1,3,0
525,295,10,0,3,0
287,135,4,0,5,0
930,319,8,0,3,0
90,372,2,0,3,0
539,96,5,0,1,0
533,211,5,0,5,0
200,4,2,0,2,0
345,163,5,0,4,0
347,350,7,0,7,1
625,426,5,0,3,0
759,32,7,0,7,1
710,423,8,0,5,0
589,332,10,0,3,0
63,246,9,0,3,0
309,223,4,0,3,0
40,273,7,0,4,0
178,70,3,0,5,0
69,77,1,0,5,0
720,53,10,0,3,0
17,37,9,0,5,0
689,443,10,0,2,0
316,470,10,1,0,0
319,458,7,0,5,1
276,332,5,0,1,0
8,56,3,0,3,0
610,58,6,0,3,0
490,313,9,0,0,0
409,272,7,0,6,1
566,225,7,0,0,0
715,460,5,0,5,1
388,348,6,0,0,0
760,314,3,0,5,0
519,241,9,1,3,1
164,382,1,0,0,0
552,8,7,0,2,0
925,166,5,0,2,0
451,455,1,0,4,0
265,472,2,0,1,0
818,240,1,0,3,0
97,174,7,0,5,1
514,184,1,0,0,0
522,495,4,0,3,0
57,367,8,0,0,0
28,11,5,0,3,0
509,36,9,1,1,0
736,354,10,0,2,0
407,423,6,0,1,0
597,289,2,0,7,1
466,140,1,0,3,0
663,35,8,0,5,0
695,342,1,0,4,0
598,440,10,0,8,1
868,370,6,0,1,1
330,262,2,0,3,0
142,362,3,0,1,0
74,136,8,0,5,0
617,74,8,0,5,0
827,77,7,0,1,0
382,372,8,0,0,0
861,351,2,1,3,0
904,93,6,0,4,0
998,98,1,0,5,0
163,373,6,0,8,1
616,445,10,0,5,1
16,202,6,0,2,0
480,50,7,0,2,0
435,282,6,0,5,0
494,444,10,0,2,0
941,458,8,0,2,0
885,367,7,0,3,0
274,22,4,0,6,1
300,200,4,0,7,1
362,17,8,0,5,0
251,410,6,0,3,0
620,226,10,0,10,1
507,486,5,0,0,0
780,236,3,0,0,0
743,483,5,0,9,1
929,436,1,0,2,0
629,175,6,0,1,0
248,292,4,0,1,0
406,98,8,1,4,0
395,76,4,0,0,0
251,356,8,0,5,0
102,186,3,0,3,1
905,216,5,0,4,1
583,87,1,0,4,0
951,264,1,0,0,0
977,251,7,0,1,1
734,366,4,0,4,0
74,85,6,0,2,1
68,50,3,0,4,0
995,350,7,0,0,0
872,432,2,0,1,0
790,223,3,0,4,0
431,71,10,0,3,0
849,253,10,0,3,0
954,373,5,0,4,0
850,238,9,0,1,0
812,313,5,0,3,1
845,153,8,0,5,0
711,119,8,0,8,1
168,164,2,0,3,0
159,138,5,0,9,1
368,238,1,0,0,0
96,434,3,0,5,0
100,398,3,0,4,0
43,396,9,0,10,1
851,236,1,0,0,0
355,148,3,0,4,0
948,384,7,0,9,1
962,25,2,0,1,0
299,99,4,0,1,0
174,128,4,0,2,1
739,41,4,0,3,0
406,332,10,0,2,1
498,101,3,0,2,0
972,283,6,0,5,0
259,28,4,0,3,0
925,398,8,0,0,0
416,117,2,0,1,0
906,270,4,0,5,0
224,202,4,0,3,1
650,67,8,0,2,1
518,417,4,0,3,0
860,3,1,0,2,0
681,208,6,0,3,0
640,177,3,1,2,0
654,62,3,0,4,0
468,227,1,0,2,0
769,408,4,0,5,0
839,212,5,0,2,0
394,312,3,0,4,0
958,442,5,0,2,0
677,245,7,0,1,0
639,164,2,0,2,0
529,248,6,0,2,0
332,133,1,0,5,0
917,154,3,0,5,1
93,229,2,0,5,0
760,171,10,0,1,0
263,193,10,0,2,0
187,343,3,0,4,0
224,117,1,0,3,0
120,343,10,0,5,0
634,338,2,0,2,0
467,337,9,0,3,0
475,391,6,0,2,0
728,414,4,0,4,0
913,345,10,0,0,0
7,104,10,0,5,0
236,35,10,0,5,1
218,255,2,0,5,0
542,422,5,1,1,0
490,123,6,0,4,1
794,22,9,1,5,0
811,156,4,1,3,0
469,315,6,0,5,0
246,454,9,1,9,1
728,91,9,0,6,1
623,495,3,1,3,0
350,135,9,0,2,0
404,363,9,0,0,0
513,349,7,0,5,0
787,137,10,0,1,1
680,41,2,0,4,0
312,105,9,0,2,1
601,496,10,0,3,0
826,164,1,0,3,0
56,110,8,0,4,0
783,6,2,0,0,0
755,205,3,0,1,0
713,270,1,1,3,0
316,306,8,0,1,0
553,420,1,0,2,0
984,444,6,0,4,0
727,252,10,0,0,0
276,399,9,0,10,1
323,148,3,1,3,0
17,472,3,0,4,0
492,93,6,1,0,0
214,93,4,1,3,0
607,220,3,0,4,0
580,114,3,1,1,0
533,336,1,0,2,0
155,234,7,0,5,0
431,423,4,0,1,0
113,303,7,0,5,0
164,54,4,0,0,0
772,32,6,0,2,1
76,262,4,0,5,0
161,331,2,0,4,0
136,272,9,0,10,1
637,380,7,0,3,0
579,171,1,0,0,0
998,431,1,0,0,0
869,95,9,0,1,0
990,230,4,0,2,0
39,320,9,1,3,0
704,461,5,0,5,0
322,187,10,0,3,1
915,9,4,0,1,0
1,353,7,0,1,0
590,68,10,0,1,0
935,255,5,0,4,0
890,18,8,1,5,0
102,79,2,0,10,1
118,116,1,0,1,0
96,109,1,0,2,0
181,431,1,0,3,0
344,83,10,0,2,0
106,346,9,0,5,0
987,437,1,1,7,1
605,392,10,0,5,0
545,481,9,0,2,1
552,79,7,0,4,0
658,293,8,0,2,0
582,467,3,0,0,0
10,250,10,0,9,1
505,478,8,0,4,0
329,428,7,0,5,0
131,127,3,0,0,0
39,107,7,0,10,1
903,158,6,0,9,1
316,392,3,0,3,0
390,378,4,0,0,0
134,154,5,0,3,0
395,190,8,0,2,0
975,318,2,0,1,0
455,45,8,0,1,0
839,256,3,0,9,1
77,313,9,0,0,0
206,252,5,1,3,0
878,127,5,1,5,1
810,253,10,0,5,0
220,266,2,0,0,0
636,167,4,0,2,0
870,50,8,0,3,0
576,339,1,0,8,1
348,418,5,1,5,0
324,362,6,0,5,0
418,233,5,0,8,1
946,423,4,0,1,0
426,461,5,0,5,0
102,226,4,0,1,0
824,435,6,0,5,0
316,204,1,0,2,0
624,409,9,0,2,0
94,146,7,0,1,0
805,352,1,0,2,0
8,88,3,0,5,0
525,184,9,0,5,0
943,478,2,0,1,1
854,186,1,0,3,0
853,455,9,0,0,0
344,42,8,0,7,1
428,67,2,0,10,1
672,92,8,0,3,0
197,435,10,0,4,0
754,330,7,0,0,0
228,239,1,1,2,1
793,316,4,0,1,0
173,260,9,0,1,0
63,498,2,0,1,0
278,25,3,0,2,0
470,46,1,0,2,0
803,2,10,0,3,0
396,253,5,0,2,0
317,361,6,0,4,0
885,202,6,0,3,0
364,267,6,0,7,1
750,204,6,0,9,1
332,76,1,0,3,0
496,233,6,0,1,0
741,353,9,0,8,1
298,23,4,0,0,0
639,109,3,0,4,1
833,438,7,0,4,0
238,104,3,0,2,0
820,475,3,0,1,0
376,265,10,0,2,0
626,231,3,0,4,0
693,218,10,0,2,0
993,211,9,0,1,0
103,277,9,0,8,1
329,298,2,0,9,1
252,29,7,0,3,0
358,400,7,0,5,0
736,31,9,0,4,0
91,114,8,0,5,0
607,40,9,0,5,0
221,452,3,0,5,0
188,84,5,0,3,0
896,363,3,0,4,0
511,52,10,0,2,0
608,263,2,0,1,0
866,110,7,0,0,0
472,227,3,0,3,0
516,267,1,0,3,0
738,341,10,0,1,0
752,293,3,0,4,0
540,461,1,0,3,0
151,288,7,0,3,1
634,162,9,0,3,0
722,269,4,0,3,0
342,340,9,0,2,0
843,198,9,1,5,0
163,126,7,0,5,0
291,48,10,0,5,0
25,403,1,0,4,0
102,152,6,0,5,0
588,477,4,0,5,0
197,194,2,0,2,0
941,163,4,0,0,0
766,377,4,0,0,0
537,391,2,0,5,0
136,60,6,0,9,1
798,455,4,0,0,0
839,147,5,0,4,0
324,319,3,0,9,1
132,491,3,0,4,0
602,76,6,0,2,1
405,234,3,0,2,0
412,264,10,0,3,0
368,54,4,0,1,0
955,186,2,0,10,1
866,112,5,0,0,0
581,480,10,0,4,0
292,334,2,0,2,0
565,6,4,0,2,0
353,1,8,0,0,0
248,269,3,0,3,0
185,52,3,0,2,0
836,308,2,0,2,0
545,1,7,0,1,0
884,398,7,0,7,1
705,99,3,0,4,0
247,390,7,0,0,0
213,260,2,0,3,0
717,484,1,0,3,0
754,423,2,0,4,0
30,93,7,0,5,0
497,227,3,0,3,0
589,377,7,0,3,1
43,78,10,0,0,0
788,398,4,0,0,0
732,176,3,1,3,0
307,343,7,0,2,0
642,467,7,0,0,0
792,39,10,1,4,0
965,424,10,1,8,1
461,397,7,0,4,0
578,345,1,0,0,0
661,293,10,0,3,1
539,61,8,0,3,0
488,237,8,0,0,0
652,67,4,0,5,0
722,421,1,1,10,1
766,303,5,0,4,0
179,307,4,0,3,0
322,147,4,0,1,0
416,168,5,1,0,0
39,140,6,0,0,0
836,367,9,0,3,1
921,415,10,1,5,0
421,381,7,0,1,0
904,262,8,0,5,0
484,377,1,0,4,0
978,189,3,0,5,0
887,41,7,0,4,1
391,179,9,0,9,1
68,201,9,0,4,1
665,170,8,0,0,0
670,130,7,0,0,0
92,488,1,0,1,0
956,481,7,0,5,0
184,277,4,1,10,1
887,342,7,0,8,1
937,469,7,0,4,0
503,350,2,0,1,0
6,140,7,0,1,0
80,496,5,0,1,0
783,435,8,0,0,0
127,413,9,0,3,0
892,119,8,0,5,0
795,133,3,0,0,0
265,170,8,1,5,0
533,130,4,0,4,0
179,240,5,0,5,1
374,409,3,0,3,0
395,74,3,0,5,0
990,243,7,0,5,0
263,309,1,0,1,0
7,151,3,0,3,0
734,191,4,0,6,1
244,455,7,0,0,0
931,188,3,0,5,0
957,257,1,0,0,0
806,18,4,0,2,0
821,246,3,1,5,1
506,227,10,0,0,0
252,156,3,0,0,0
169,220,3,0,9,1
65,13,8,0,0,0
146,155,9,0,0,0
506,207,2,0,0,0
586,268,7,0,0,0
335,339,10,0,2,0
118,273,10,0,2,1
317,444,8,0,4,0
15,280,3,0,1,0
40,305,10,0,4,0
647,336,9,1,10,1
